int64_field_0,player_name,teamId,gamesPlayed,points,goals,twoPointGoals,assists,powerPlayGoals,shortHandedGoals,pim,shots,twoPointShots,shotsOnGoal,twoPointShotsOnGoal,SOFF,groundBalls,faceoffs,faceoffsWon,faceoffsLost,turnovers,causedTurnovers,goalsAgainst,GAA,twoPointGoalsAgainst,twoPtGaa,saves,numPenalties,savePct,goalieWins,goalieLosses,goalieTies,gamesStarted,tof,statLeague,seasonSegment
46,Christian Knight,OUT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,MLL,post
66,Christian Knight,OUT,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,24,9.187824006,1,0.3828260003,22,0,0.4782608696,0,0,0,0,7523,MLL,regular
69,Cody Radziewicz,HAM,5,7,4,0,3,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
70,Cody Radziewicz,RAT,13,16,12,0,4,0,0,1,46,0,32,0,14,13,0,0,0,25,6,0,0,0,0,0,1,0,0,0,0,0,0,MLL,regular
70,Colin Burke,NYL,5,6,4,0,2,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
73,Collin Lett,OUT,4,2,1,0,1,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
73,Colton Jackson,OUT,4,1,1,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
78,Connor OHara,NYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
81,Craig Chick,RAT,16,1,0,0,1,0,0,2,1,0,1,0,0,48,16,1,15,10,20,0,0,0,0,0,2,0,0,0,0,0,0,MLL,regular
84,Dan Lomas,HAM,5,4,2,0,2,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
85,Dan Marino,NYL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12.8,0,0,2,0,0.3333333333,0,0,0,0,900,MLL,regular
85,Daniel Bucaro,OUT,5,15,13,0,2,0,0,0,48,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
87,Danny Dolan,NYL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,MLL,regular
86,Decker Curran,NYL,5,5,5,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
61,Dillon Ward,OUT,2,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,2,1,24,9.676606468,1,0.4031919362,21,0,0.4666666667,1,1,0,2,7143,MLL,post
93,Dillon Ward,OUT,15,0,0,0,0,0,0,0,1,0,1,0,0,52,0,0,0,5,2,181,10.40956926,2,0.1150228648,187,0,0.5081521739,0,0,0,0,50077,MLL,regular
97,Donny Moss,RAT,16,5,2,0,3,0,0,2,10,0,6,0,4,16,0,0,0,6,7,0,0,0,0,0,2,0,0,0,0,0,0,MLL,regular
100,Drew Schantz,RAT,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
95,Dylan Molloy,NYL,5,9,8,0,1,0,0,0,35,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLL,regular
106,Dylan Molloy,NYL,13,42,28,0,14,0,0,1,99,0,55,0,44,33,0,0,0,33,2,0,0,0,0,0,1,0,0,0,0,0,0,MLL,regular
68,Eli Gobrecht,OUT,2,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
69,Eli Gobrecht,OUT,2,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,MLL,post
109,Eli Gobrecht,OUT,6,0,0,0,0,0,0,2,0,0,0,0,0,19,0,0,0,3,13,0,0,0,0,0,2,0,0,0,0,0,0,MLL,regular
110,Eli Salama,RAT,16,9,5,4,0,0,0,6,15,0,8,0,7,38,0,0,0,5,15,0,0,0,0,0,6,0,0,0,0,0,0,MLL,regular
14,Ben McIntosh,WAT,5,6,6,0,0,0,0,0,21,1,16,0,5,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,PLL,regular
16,Ben Reeves,WAT,5,3,0,0,3,0,0,0,9,1,6,1,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,PLL,regular
12,Ben Reeves,WHP,2,3,2,0,1,0,0,0,8,0,5,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,PLL,post
15,Ben Reeves,WHP,8,13,6,0,7,0,0,1,26,3,17,1,9,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
19,BJ Grill,WAT,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,4,0,PLL,regular
22,Brad Smith,WHP,6,15,8,0,7,0,0,0,29,1,20,1,9,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,PLL,regular
14,Brad Smith,WHP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
21,Brad Smith,WHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
27,Brendan Gleason,RED,6,4,3,0,1,0,0,0,10,0,4,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,PLL,regular
31,Brent Adams,RED,6,6,5,0,1,0,0,0,30,7,17,3,13,12,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,3,0,PLL,regular
19,Brent Adams,RED,3,7,4,1,2,0,0,1,9,4,7,3,2,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,PLL,post
30,Brent Adams,RED,10,11,10,0,1,0,1,1,35,9,20,4,15,11,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
34,Brett Schmidt,WHP,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,PLL,regular
23,Brett Schmidt,WHP,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
34,Brett Schmidt,WHP,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
25,Brian Karalunas,RED,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
37,Brian Karalunas,RED,10,3,1,0,2,0,0,2,4,0,1,0,3,14,14,5,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
38,Brodie Merrill,WAT,5,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,5,0,PLL,regular
44,Bryce Young,WHP,6,0,0,0,0,0,0,6,1,1,0,0,1,9,0,0,0,1,3,0,0,0,0,0,7,0,0,0,0,5,0,PLL,regular
29,Bryce Young,WHP,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,PLL,post
66,Christian Mazzone,ARC,6,9,9,0,0,0,0,0,13,0,12,0,1,9,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,PLL,regular
92,Drew Adams,ARC,6,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,43,12.21904292,2,0.5683275777,41,0,0.4880952381,0,0,0,2,10135,PLL,regular
197,Mark McNeill,ARC,6,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
205,Matt McMahon,ARC,6,0,0,0,0,0,0,2,1,1,0,0,1,10,0,0,0,1,12,0,0,0,0,0,2,0,0,0,0,6,0,PLL,regular
221,Mike Simon,ARC,6,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,PLL,regular
280,Stephen Kelly,ARC,6,0,0,0,0,0,0,0,1,0,0,0,1,23,81,40,41,3,0,0,0,0,0,0,0,0,0,0,0,6,0,PLL,regular
301,Tyler Pfister,ARC,6,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,PLL,regular
21,Brent Noseworthy,ATL,1,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
41,Bryan Costabile,ATL,5,9,7,1,1,0,0,0,25,7,17,5,8,8,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,2,0,PLL,regular
45,Cade van Raaphorst,ATL,5,0,0,0,0,0,0,2,4,3,0,0,4,21,0,0,0,2,12,0,0,0,0,0,3,0,0,0,0,5,0,PLL,regular
31,Cade van Raaphorst,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,PLL,post
8,Austin Henningsen,CHA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
12,Austin Staats,CHA,7,6,5,0,1,0,0,2,12,0,10,0,2,2,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,PLL,regular
20,Blaze Riorden,CHA,7,0,0,0,0,0,0,0,3,3,1,1,2,10,0,0,0,5,1,75,10.54893534,3,0.4219574136,119,0,0.6134020619,0,0,0,7,20476,PLL,regular
28,Brendan Kavanagh,CHR,5,3,1,1,1,0,0,0,9,1,3,1,6,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
22,Brett Queener,CHR,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,3,7.933884298,0,0,7,0,0.7,0,0,0,0,1089,PLL,post
33,Brett Queener,CHR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13.93548387,2,1.032258065,35,0,0.564516129,1,2,0,0,5580,PLL,regular
58,Chris Bocklet,CHR,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
44,Chris Sabia,CHR,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,PLL,post
30,Bryce Young,WHP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
45,Bryce Young,WHP,10,5,2,0,3,0,0,2,6,2,3,1,3,34,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
54,Charlie Cipriano,WAT,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,32,11.58371041,1,0.3619909502,30,0,0.4838709677,0,0,0,3,7956,PLL,regular
63,Chris Sabia,WAT,5,0,0,0,0,0,0,0,3,1,1,1,2,10,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,5,0,PLL,regular
64,Christian Cuccinello,WAT,5,5,3,0,2,0,0,0,10,0,7,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,PLL,regular
68,Clarke Petterson,RED,6,9,5,0,4,3,0,0,22,0,13,0,9,9,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,5,0,PLL,regular
69,Clarke Petterson,RED,7,12,9,0,3,3,0,0,22,0,12,0,10,7,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
77,Connor Kelly,WAT,5,10,7,2,1,2,0,0,31,9,18,5,13,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,PLL,regular
54,Connor Kelly,WHP,2,4,2,0,2,0,0,0,11,2,7,2,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,PLL,post
0,Adam Ghitelman,ARC,6,0,0,0,0,0,0,0,2,2,0,0,2,5,0,0,0,0,1,22,8.8,1,0.4,31,0,0.5849056604,0,0,0,4,7200,PLL,regular
46,Cade van Raaphorst,ATL,9,6,3,2,1,0,0,1,9,6,4,3,5,17,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
13,Blaze Riorden,CHA,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,24,12,3,1.5,28,0,0.5384615385,0,0,0,2,5760,PLL,post
19,Blaze Riorden,CHA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,12.27442827,3,0.2993762994,153,0,0.5543478261,7,3,0,0,28860,PLL,regular
20,Brad Self,CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
27,Brodie Merrill,CHA,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,PLL,post
42,Brodie Merrill,CHA,10,0,0,0,0,0,0,0,1,1,1,1,0,36,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
63,Chris Sabia,CHR,8,0,0,0,0,0,0,1,1,1,1,1,0,11,0,0,0,2,5,0,0,0,0,2,0,1,0,0,0,0,0,PLL,regular
75,Connor Farrell,CHR,5,1,0,0,1,0,0,0,2,0,1,0,1,34,116,72,44,8,0,0,0,0,0,0,0,0,0,0,0,5,0,PLL,regular
79,Connor Kelly,WHP,8,18,10,0,8,1,0,0,41,1,21,1,20,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
83,Dan Eipp,WAT,5,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
86,Dan Morris,WHP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.66666667,1,5.333333333,2,0,0.5,0,1,0,0,540,PLL,regular
93,Drew Simoneau,WAT,5,2,2,0,0,0,0,0,2,0,2,0,0,11,53,29,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
94,Drew Snider,WAT,5,4,4,0,0,1,0,0,26,2,15,0,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,PLL,regular
164,Josh Currier,ARC,6,6,6,0,0,1,0,0,14,0,11,0,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,PLL,regular
271,Scott Ratliff,ARC,6,6,3,0,3,0,0,0,8,3,5,2,3,17,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,6,0,PLL,regular
48,Callum Robinson,ATL,5,0,0,0,0,0,0,1,1,1,0,0,1,3,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,PLL,regular
36,Charlie Cipriano,CHA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
53,Charlie Cipriano,CHA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,3,0,0.6,1,0,0,0,120,PLL,regular
64,Drew Snider,WHP,2,4,4,0,0,0,0,0,10,1,8,0,2,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,PLL,post
102,Drew Snider,WHP,10,9,6,0,3,0,0,2,30,1,20,1,10,12,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
65,Dylan Maltz,WHP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
105,Dylan Maltz,WHP,3,0,0,0,0,0,0,1,7,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
97,Eddy Glazener,RED,6,0,0,0,0,0,0,1,3,2,1,0,2,9,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,5,0,PLL,regular
67,Eddy Glazener,RED,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,PLL,post
108,Eddy Glazener,RED,9,2,1,0,1,0,0,1,4,0,3,0,1,9,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
102,Finn Sullivan,RED,6,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,6,0,PLL,regular
145,Joey Sankey,ARC,6,6,3,0,3,0,0,0,9,0,5,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
33,Callum Robinson,ATL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PLL,post
48,Callum Robinson,ATL,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
52,Connor Farrell,CHR,2,1,1,0,0,0,0,1,1,0,1,0,0,13,46,22,24,3,1,0,0,0,0,0,1,0,0,0,0,0,0,PLL,post
104,Garrett Epple,RED,6,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,6,9,0,0,0,0,0,1,0,0,0,0,5,0,PLL,regular
76,Connor Fields,CHA,6,7,6,0,1,0,0,0,19,0,10,0,9,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,PLL,regular
74,Garrett Epple,RED,3,2,1,0,1,0,0,2,1,0,1,0,0,4,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,3,0,PLL,post
119,Garrett Epple,RED,10,1,1,0,0,0,0,3,5,3,3,1,2,40,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
77,Greg Gurenlian,RED,3,2,1,0,1,0,0,0,2,0,2,0,0,25,68,39,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
124,Greg Gurenlian,RED,8,1,1,0,0,0,0,0,10,0,4,0,6,32,172,86,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
77,Connor Farrell,CHR,10,2,1,0,1,0,0,0,7,0,3,0,4,70,209,114,95,7,2,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
109,Greg Puskuldjian,RED,6,1,0,0,1,0,0,0,1,0,1,0,0,8,62,22,40,1,2,0,0,0,0,0,0,0,0,0,0,1,0,PLL,regular
112,Gunnar Waldt,RED,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
106,Grant Ament,ARC,6,20,6,0,14,0,0,0,25,1,18,1,7,11,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,6,0,PLL,regular
256,Ryan Ambler,ARC,6,9,4,0,5,0,0,0,19,1,12,0,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,0,PLL,regular
53,Connor Fields,CHA,2,3,2,0,1,0,0,0,8,0,6,0,2,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,PLL,post
91,Donny Moss,CHR,5,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,PLL,regular
101,Drew Simoneau,CHR,6,2,1,0,1,0,0,0,2,0,1,0,1,13,64,28,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
99,Eli Salama,CHR,5,3,1,1,1,0,0,1,4,3,2,1,2,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,PLL,regular
78,Gunnar Waldt,RED,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
293,Tom Schreiber,ARC,6,16,12,0,4,0,0,0,29,3,21,2,8,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,PLL,regular
61,Chris Cloutier,ATL,5,7,7,0,0,0,0,0,17,1,8,0,9,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,PLL,regular
41,Chris Cloutier,ATL,2,2,1,0,1,0,0,0,9,0,2,0,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PLL,post
78,Connor Fields,CHA,10,33,22,0,11,1,1,1,61,0,49,0,12,15,0,0,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
128,Gunnar Waldt,RED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,1,0,0.1666666667,0,1,0,0,720,PLL,regular
115,Hugh Crance,RED,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,PLL,regular
118,Isaac Paparo,WHP,6,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
80,Isaac Paparo,WHP,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
131,Isaac Paparo,WHP,6,1,1,0,0,1,0,0,1,0,1,0,0,5,10,2,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
117,Ian MacKay,ARC,6,5,3,1,1,1,0,0,21,7,12,6,9,4,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
189,Marcus Holman,ARC,6,7,6,0,1,1,0,1,26,3,17,1,9,14,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,6,0,PLL,regular
59,Chris Cloutier,ATL,8,14,9,0,5,1,0,1,27,0,17,0,10,10,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
81,Curtis Dickson,CHA,7,18,12,0,6,0,0,0,43,3,25,0,18,7,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,7,0,PLL,regular
75,Greg Coholan,CHR,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
116,Hunter Forbes,CHR,5,0,0,0,0,0,0,0,1,0,0,0,1,3,18,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
140,Jack Kelly,RED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
123,Jack Near,RED,6,3,1,0,2,0,0,0,6,1,4,1,2,11,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,PLL,regular
74,Connor Buczek,ATL,5,7,3,1,3,1,0,0,27,11,15,4,12,3,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,0,PLL,regular
84,Jack Near,RED,3,2,1,0,1,0,0,0,2,1,2,1,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
308,Will Manny,ARC,6,14,10,0,4,1,0,0,39,3,28,1,11,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,PLL,regular
51,Connor Buczek,ATL,1,9,6,3,0,1,0,0,12,6,10,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,PLL,post
129,Jake Pulver,CHR,5,0,0,0,0,0,0,0,1,1,1,1,0,8,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,5,0,PLL,regular
141,Jack Near,RED,8,0,0,0,0,0,0,0,10,5,5,4,5,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
126,Jacob Stover,WHP,6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
76,Connor Buczek,ATL,10,22,16,2,4,2,1,0,64,14,42,9,22,6,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
132,James Barclay,CHR,5,1,0,0,1,0,0,2,1,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,PLL,regular
127,Jake Bernhardt,WHP,6,0,0,0,0,0,0,1,2,1,2,1,0,2,0,0,0,2,7,0,0,0,0,0,2,0,0,0,0,1,0,PLL,regular
87,Jake Bernhardt,WHP,2,1,1,0,0,0,0,0,3,0,1,0,2,4,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,PLL,post
146,Jake Bernhardt,WHP,9,7,5,0,2,0,0,0,20,3,13,3,7,7,1,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
131,Jake Withers,WAT,5,1,0,0,1,0,0,1,1,0,1,0,0,14,59,34,25,0,3,0,0,0,0,0,1,0,0,0,0,5,0,PLL,regular
90,James Barclay,WHP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,post
83,Dan Coates,CHA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
59,Deemer Class,CHA,1,0,0,0,0,0,0,0,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PLL,post
79,Craig Chick,ATL,5,1,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,PLL,regular
91,Deemer Class,CHA,10,13,10,0,3,3,0,0,32,6,18,3,14,3,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
152,James Barclay,WHP,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
0,Adam Ghitelman,ARC,3,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,2,2,13,8.547945205,0,0,18,0,0.5806451613,0,0,0,2,4380,PLL,post
55,Curtis Corley,ARC,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,PLL,post
63,Drew Adams,ARC,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,17,11.49295775,3,2.028169014,15,0,0.46875,0,0,0,1,4260,PLL,post
72,Evan Connell,ARC,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,PLL,post
86,Jackson Place,ARC,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,PLL,post
148,Matt McMahon,ARC,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,PLL,post
100,Eric Law,ATL,5,7,5,0,2,0,0,0,12,0,9,0,3,9,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,4,0,PLL,regular
70,Eric Law,ATL,2,4,3,0,1,0,0,0,6,0,5,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,PLL,post
111,Eric Law,ATL,10,30,20,0,10,0,1,1,34,0,29,0,5,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,PLL,regular
